ID animal Mother Year Sex Age BMI RJst RJ2st Phi PhiZ RhoZ FitnessZ GGImm BMIst BMI1 BMI2
CN06-174 CN06-174 CN06-076 2006 Male J 234.281295953278 0.727950689978325 0.645993778229267 0 0 0 0 0 -0.987065840772264 234.281295953278 NA
CN06-175 CN06-175 CN06-094 2006 Female J 325.055835497092 0.930563756798288 0.918960090623849 0 0 0 0 0 0.664008357622215 325.055835497092 NA
CN06-176 CN06-176 CN06-077 2006 Male J 281.620482574379 0.696779448929099 0.605453746756204 0 0 0 0 0 -0.126025839954022 281.620482574379 NA
CN06-177 CN06-177 CN06-108 2006 Male J 176.716750736455 0.9461493773229 0.940636399318178 0 0 0 0 0 -2.03409219670254 176.716750736455 NA
CN06-178 CN06-178 CN06-051 2006 Female J 257.964634390907 1.09421277230672 1.15139849476052 0 0 0 0 0 -0.556295833865859 257.964634390907 NA
CN06-179 CN06-179 CN06-051 2006 Male J 227.74962990245 1.00849185942135 1.02831149130777 1 1 12 14 0 -1.10586859475204 227.74962990245 NA
CN06-179 CN06-179 CN06-051 2007 Male A 389.437658966685 -0.303534013832396 -0.489531076599126 0 0 0 0 0 1.83503239267034 389.437658966685 NA
CN06-180 CN06-180 CN06-094 2006 Female J 230.256888468875 1.13317682361825 1.20831698990587 1 1 2 4 0 -1.06026472886043 230.256888468875 NA
CN06-180 CN06-180 CN06-094 2007 Female A 319.869936113159 0.572094484732199 0.447173049713049 0 0 0 0 0 0.569683399199831 319.869936113159 NA
CN06-181 CN06-181 CN06-083 2006 Male J 245.250777178773 0.727950689978325 0.645993778229267 0 0 0 0 0.5 -0.787544835078298 245.250777178773 NA
CN06-182 CN06-182 CN06-081 2007 Female A 283.777727448445 -0.13593799052877 -0.33393411464915 0 0 0 0 0 -0.0867882809524675 283.777727448445 NA
CN06-182 CN06-182 CN06-081 2006 Female J 232.18273964078 1.13317682361825 1.20831698990587 1 1 6 8 0 -1.02523592898043 232.18273964078 NA
CN06-183 CN06-183 CN06-081 2006 Female J 246.728765727654 1.22669054676593 1.34739451414599 0 0 0 0 0 -0.760662090524119 246.728765727654 NA
CN06-184 CN06-184 CN06-050 2007 Female A 317.46657535245 -1.92160479920581 -1.41495279785347 0 0 0 0 0 0.525969303139615 317.46657535245 NA
CN06-184 CN06-184 CN06-050 2006 Female J 251.98843857689 1.10979839283133 1.17409315352774 1 1 1 3 0 -0.66499528596624 251.98843857689 NA
CN06-185 CN06-185 NA 2006 Female A 336.009276820616 0.743536310502937 0.666409272547639 0 0 0 0 0 0.863237617762605 336.009276820616 NA
CN06-186 CN06-186 CN06-094 2006 Female J 246.728765727654 0.743536310502937 0.666409272547639 0 0 0 0 0 -0.760662090524119 246.728765727654 NA
CN06-187 CN06-187 CN06-051 2006 Female J 225.996570988711 0.727950689978325 0.645993778229267 1 1 3 5 0 -1.13775452174529 225.996570988711 NA
CN06-187 CN06-187 CN06-051 2008 Female A 328.390550650745 -1.18908063454902 -1.12549891285023 0 0 0 0 0 0.724662613505652 328.390550650745 NA
CN06-187 CN06-187 CN06-051 2007 Female A 301.896035057608 0.17466116135458 -0.0159216459327424 1 1 2 4 0 0.242760845514043 301.896035057608 NA
CN06-188 CN06-188 CN06-185 2006 Female J 256.218333640256 1.13317682361825 1.20831698990587 1 1 1 3 0 -0.58805883841016 256.218333640256 NA
CN06-188 CN06-188 CN06-185 2007 Female A 353.619393262199 -1.1734950140244 -1.11701266224283 0 0 0 0 0 1.18354338889115 353.619393262199 NA
CN06-189 CN06-189 CN06-084 2006 Male J 244.071084897795 0.75912193102755 0.686921752587239 0 0 0 0 0 -0.809001947358425 244.071084897795 NA
CN06-190 CN06-190 CN06-081 2006 Female J 262.845783736087 1.14876244414286 1.23125411297615 0 0 0 0 0 -0.467513893656224 262.845783736087 NA
CN06-191 CN06-191 CN06-081 2006 Male J 195.358712918191 0.75912193102755 0.686921752587239 0 0 0 0 0 -1.69501845509625 195.358712918191 NA
CN06-192 CN06-192 CN06-185 2006 Female J 240.863391806856 0.75912193102755 0.686921752587239 0 0 0 0 0 -0.867345832388677 240.863391806856 NA
CN06-193 CN06-193 CN06-053 2006 Male J NA 0.75912193102755 0.686921752587239 0 0 0 0 0 NA NA NA
CN06-194 CN06-194 CN06-007 2006 Male A 324.427123951811 0.899392515749063 0.875898430398873 0 0 0 0 0 0.652572888867851 324.427123951811 NA
CN06-195 CN06-195 CN06-126 2006 Male J 223.363686585227 0.899392515749063 0.875898430398873 0 0 0 0 0 -1.18564336290927 223.363686585227 NA
CN06-196 CN06-196 CN06-012 2006 Male J 263.014824247747 0.998101445738275 1.0135912140637 0 0 0 0 0 -0.464439260298815 263.014824247747 NA
CN06-197 CN06-197 CN06-024 2006 Female J 219.606901916176 0.88380689522445 0.854513078868226 0 0 0 0 0.5 -1.25397453007538 219.606901916176 NA
CN06-198 CN06-198 CN06-011 2007 Female A 329.096298562835 -0.718394894705719 -0.826451200303169 0 0 0 0 0 0.737499276451882 329.096298562835 NA
CN06-198 CN06-198 CN06-011 2006 Female J 267.88635109825 0.88380689522445 0.854513078868226 1 1 2 4 0 -0.375832341111199 267.88635109825 NA
CN06-200 CN06-200 CN06-088 2006 Female J 242.520797431372 1.09161516888595 1.14762548079999 1 1 0 2 0 -0.837199717887128 242.520797431372 NA
CN06-200 CN06-200 CN06-088 2007 Female A 284.979956333079 -1.98394728130426 -1.42969462748004 0 0 0 0 0 -0.0649212563224497 284.979956333079 NA
CN06-201 CN06-201 CN06-088 2006 Male J 244.567412696487 1.09161516888595 1.14762548079999 1 1 0 2 0 -0.799974371713494 244.567412696487 NA
CN06-201 CN06-201 CN06-088 2007 Male A 350.318346796951 -1.53196428609049 -1.28765903874248 0 0 0 0 0 1.12350152391598 350.318346796951 NA
CN06-203 CN06-203 CN06-150 2006 Male J 267.904465438302 1.17993368519209 1.2774193162804 0 0 0 0 0 -0.375502864149586 267.904465438302 NA
CN06-205 CN06-205 NA 2006 Female A 376.905462170584 1.17993368519209 1.2774193162804 0 0 0 0 0 1.60708756493309 376.905462170584 NA
CN06-206 CN06-206 CN06-014 2006 Male J 269.331977983305 1.17993368519209 1.2774193162804 0 0 0 0 0 -0.349538214339372 269.331977983305 NA
CN06-207 CN06-207 CN06-150 2006 Male J 275.681384801366 1.1955193057167 1.30064739651437 0 0 0 0 0.5 -0.234050525554658 275.681384801366 NA
CN06-208 CN06-208 CN06-108 2006 Male J 240.122142694289 1.41891319990281 1.64424086634501 0 0 0 0 0 -0.880828217322734 240.122142694289 NA
CN06-209 CN06-209 CN06-034 2006 Male J 234.683735478649 1.35137551096283 1.53826241352156 0 0 0 0 0 -0.979745974209526 234.683735478649 NA
CN06-210 CN06-210 CN06-044 2006 Male J 235.440746091622 1.35137551096283 1.53826241352156 0 0 0 0 0.5 -0.965976907494647 235.440746091622 NA
CN06-211 CN06-211 CN06-050 2006 Male J 246.728765727654 1.38254675201205 1.58694924557773 0 0 0 0 0 -0.760662090524119 246.728765727654 NA
CN06-213 CN06-213 CN06-108 2006 Male J 177.926231305359 1.43449882042743 1.66895606097114 0 0 0 0 0 -2.01209327309673 177.926231305359 NA
CN06-214 CN06-214 CN06-053 2007 Female A 314.119420497677 -1.92160479920581 -1.41495279785347 0 0 0 0 0 0.465088784807937 314.119420497677 NA
CN06-214 CN06-214 CN06-053 2006 Female J 265.707901552858 1.46047485463511 1.71036357583962 1 1 2 4 0 -0.415455586296202 265.707901552858 NA
CN06-215 CN06-215 CN06-050 2006 Male J 240.863391806856 1.47606047515973 1.73533739905568 1 1 5 7 0 -0.867345832388677 240.863391806856 NA
CN06-215 CN06-215 CN06-050 2007 Male A 367.289768870917 -0.238357782547653 -0.430353755952675 0 0 0 0 0 1.43219025136321 367.289768870917 NA
CN06-221 CN06-221 CN06-081 2006 Male J NA 1.53840295725818 1.8362025491322 0 0 0 0 0 NA NA NA
CN06-222 CN06-222 CN06-084 2007 Female A 311.115085192055 -0.49552052120376 -0.653990705887959 0 0 0 0 0 0.410443720989752 311.115085192055 NA
CN06-222 CN06-222 CN06-084 2006 Female J 275.19746946546 1.53840295725818 1.8362025491322 1 1 3 5 0 -0.242852334182243 275.19746946546 NA
CN07-001 CN07-001 NA 2007 Male A 357.261740060477 -0.790534052562497 -0.878024010734994 0 0 0 0 1 1.24979307575779 357.261740060477 NA
CN07-002 CN07-002 CN06-F5 2007 Male A 354.958572402562 -1.26255570273648 -1.16419918457062 0 0 0 0 0 1.20790136566298 354.958572402562 NA
CN07-004 CN07-004 CN06-205 2008 Female A 341.991133517339 -0.211982117044462 -0.405923684043495 0 0 0 0 0 0.97204003416799 341.991133517339 NA
CN07-004 CN07-004 CN06-205 2007 Female A 317.281249759077 -0.749566135754944 -0.848990681916422 1 1 3 5 0 0.522598464718865 317.281249759077 NA
CN07-005 CN07-005 CN06-205 2007 Male A 291.364063865819 -1.98394728130426 -1.42969462748004 0 0 0 0 0 0.0511975946246917 291.364063865819 NA
CN07-006 CN07-006 NA 2007 Male A 339.435428497853 -1.84367669658274 -1.39434333209265 1 1 0 2 1 0.925554988497844 339.435428497853 NA
CN07-006 CN07-006 NA 2008 Male A 337.256772798883 -1.43845056294282 -1.24808886448169 0 0 0 0 1 0.885927993639683 337.256772798883 NA
CN07-007 CN07-007 CN06-021 2007 Female A 311.439225240531 -0.718394894705719 -0.826451200303169 0 0 0 0 0.5 0.416339418983863 311.439225240531 NA
CN07-008 CN07-008 CN06-025 2007 Male J 212.228065981353 -1.84367669658274 -1.39434333209265 0 0 0 0 0.25 -1.38818623401127 212.228065981353 NA
CN07-009 CN07-009 CN07-110 2007 Male J 203.75304065794 -1.84367669658274 -1.39434333209265 0 0 0 0 0.25 -1.54233623810435 203.75304065794 NA
CN07-010 CN07-010 CN06-025 2007 Female J 258.469308469308 -0.653974329870654 -0.778640257071599 0 0 0 0 0.25 -0.547116449936906 258.469308469308 NA
CN07-012 CN07-012 NA 2007 Male A 384.638415838218 -0.939710706155217 -0.978080616584547 0 0 0 0 0.5 1.74774022307021 384.638415838218 NA
CN07-013 CN07-013 NA 2007 Male A 400.167529997818 -1.64885644002509 -1.33221185443133 0 0 0 0 0.5 2.03019519162955 400.167529997818 NA
CN07-014 CN07-014 NA 2007 Male A 363.181239782009 -1.1734950140244 -1.11701266224283 0 0 0 0 1 1.35746129756031 363.181239782009 NA
CN07-015 CN07-015 CN06-164 2007 Male J 240.265169612996 -1.90601917868119 -1.41102487614376 0 0 0 0 0.5 -0.878226738358045 240.265169612996 NA
CN07-016 CN07-016 CN06-214 2007 Male J 292.813641723505 0.135697110043048 -0.0579285864393701 0 0 0 0 0.25 0.0775635845973935 292.813641723505 NA
CN07-017 CN07-017 CN06-214 2007 Male J 188.888888888889 -1.92160479920581 -1.41495279785347 0 0 0 0 0.25 -1.81269638082978 188.888888888889 NA
CN07-018 CN07-018 CN06-052 2007 Male A 336.301429438267 -1.1734950140244 -1.11701266224283 0 0 0 0 0 0.868551504799892 336.301429438267 NA
CN07-019 CN07-019 CN06-175 2007 Female J 213.333333333333 -1.89043355815658 -1.40699996871283 0 0 0 0 0 -1.36808281716825 213.333333333333 NA
CN07-020 CN07-020 CN06-175 2007 Male J 200 -1.89043355815658 -1.40699996871283 0 0 0 0 0 -1.61059930643818 200 NA
CN07-021 CN07-021 CN06-084 2007 Female A 380.263131083905 -1.89043355815658 -1.40699996871283 0 0 0 0 0 1.66815932070729 380.263131083905 NA
CN07-022 CN07-022 CN06-056 2007 Female A 288.530062399375 -0.68254796749911 -0.800051202056458 0 0 0 0 0 -0.000349311842385637 288.530062399375 NA
CN07-023 CN07-023 CN06-094 2007 Male A 353.870910885395 -1.55794032029818 -1.29803112281819 0 0 0 0 0 1.18811817671368 353.870910885395 NA
CN07-024 CN07-024 CN06-040 2007 Female A 309.999384244504 -0.892953844581379 -0.947675592979749 0 0 0 0 0.5 0.390150530224118 309.999384244504 NA
CN07-025 CN07-025 CN06-F5 2007 Female A 304.87513492531 -1.32935121927053 -1.19751081086159 0 0 0 0 0 0.296946908596505 304.87513492531 NA
CN07-026 CN07-026 CN06-119 2007 Female J 294.383481354249 -0.144844059399977 -0.342484692520629 1 1 3 5 0.25 0.106116984294759 294.383481354249 NA
CN07-026 CN07-026 CN06-119 2008 Female A 337.928384882667 -0.900746654843686 -0.952803712989649 0 0 0 0 0.25 0.898143768992973 337.928384882667 NA
CN07-027 CN07-027 CN07-F1 2007 Female J 180.851063829787 -1.73457735291046 -1.36141667973594 0 0 0 0 0.5 -1.95889426443222 180.851063829787 NA
CN07-028 CN07-028 CN06-119 2007 Female J 218.75 -1.73457735291046 -1.36141667973594 0 0 0 0 0.25 -1.26956049340235 218.75 NA
CN07-029 CN07-029 NA 2007 Female J 285.440561729222 -0.861782603532154 -0.926920648637081 0 0 0 0 1 -0.0565434260515966 285.440561729222 NA
CN07-030 CN07-030 CN06-171 2007 Male J 264.705882352941 -1.01763880877828 -1.02681594150133 0 0 0 0 0.25 -0.433681049687074 264.705882352941 NA
CN07-031 CN07-031 CN06-081 2007 Female A 316.13078382981 -0.269529023596878 -0.458867557993537 0 0 0 0 0 0.501672942854582 316.13078382981 NA
CN07-032 CN07-032 CN07-F3 2007 Female J 173.333333333333 -1.01763880877828 -1.02681594150133 0 0 0 0 0 -2.09563228497803 173.333333333333 NA
CN07-033 CN07-033 NA 2007 Male A 392.712642800765 -0.872173017215229 -0.933882068182961 0 0 0 0 1 1.89460021130961 392.712642800765 NA
CN07-035 CN07-035 CN06-192 2007 Female J 281.75458308437 0.0967330587315168 -0.0993293661883263 0 0 0 0 0.5 -0.12358672108709 281.75458308437 NA
CN07-036 CN07-036 CN06-110 2007 Female J 230.340308663093 -0.248748196230728 -0.439901461397952 1 1 5 7 0 -1.05874742091273 230.340308663093 NA
CN07-036 CN07-036 CN06-110 2009 Female A 366.006096034192 -0.55786300330221 -0.704229309483764 0 0 0 0 0 1.40884186413319 NA 366.006096034192
CN07-036 CN07-036 CN06-110 2008 Female A 315.400114432553 0.343505383704549 0.173112953906847 1 1 8 10 0 0.488382989576598 315.400114432553 NA
CN07-037 CN07-037 CN06-050 2007 Female J 200 -0.986467567729054 -1.0076127686983 0 0 0 0 0.25 -1.61059930643818 200 NA
CN07-038 CN07-038 CN06-182 2007 Male J 207.317073170732 -0.986467567729054 -1.0076127686983 0 0 0 0 0 -1.4775109891559 207.317073170732 NA
CN07-039 CN07-039 CN06-050 2007 Female J 247.191011235955 -0.986467567729054 -1.0076127686983 0 0 0 0 0 -0.752254428685074 247.191011235955 NA
CN07-040 CN07-040 CN06-182 2007 Female J 178.571428571429 -0.986467567729054 -1.0076127686983 0 0 0 0 0 -2.0003579499077 178.571428571429 NA
CN07-041 CN07-041 CN06-104 2007 Male J 266.498773085367 -0.799440121433704 -0.884246931297015 0 0 0 0 0.5 -0.401070632231629 266.498773085367 NA
CN07-043 CN07-043 CN06-044 2007 Female A 324.028436185439 -0.892953844581379 -0.947675592979749 0 0 0 0 0 0.645321262061692 324.028436185439 NA
CN07-044 CN07-044 CN06-116 2007 Female J 232.558139534884 -0.892953844581379 -0.947675592979749 0 0 0 0 0.25 -1.01840787915115 232.558139534884 NA
CN07-046 CN07-046 CN06-025 2007 Female A 365.161682843589 -0.892953844581379 -0.947675592979749 0 0 0 0 0 1.39348305494731 365.161682843589 NA
CN07-047 CN07-047 CN07-110 2007 Female J 285.057862491491 -0.456556469892228 -0.621803569655608 0 0 0 0 0.25 -0.0635042417201524 285.057862491491 NA
CN07-048 CN07-048 CN06-089 2007 Female J 266.516615914206 -0.877368224056767 -0.937346613669029 0 0 0 0 0 -0.40074609371598 266.516615914206 NA
CN07-050 CN07-050 CN06-157 2007 Male J 281.385058654044 0.0110121458461479 -0.188277395769027 1 1 4 6 0 -0.130307903652753 281.385058654044 NA
CN07-050 CN07-050 CN06-157 2008 Male A 349.73751471013 -1.99953290182887 -1.43313762058362 0 0 0 0 0 1.11293692202465 349.73751471013 NA
CN07-051 CN07-051 CN07-024 2007 Female J 262.062062062062 0.000621732163073018 -0.198859615574063 1 1 0 2 0.25 -0.481768800827418 262.062062062062 NA
CN07-051 CN07-051 CN07-024 2008 Female A 316.352752267462 -2.01511852235348 -1.43648362796596 0 0 0 0 0.25 0.505710268321686 316.352752267462 NA
CN07-052 CN07-052 CN07-004 2007 Male J 209.302325581395 -0.892953844581379 -0.947675592979749 0 0 0 0 0 -1.44140175578474 209.302325581395 NA
CN07-053 CN07-053 CN07-004 2007 Male J 193.181818181818 -0.892953844581379 -0.947675592979749 0 0 0 0 0 -1.73461342026939 193.181818181818 NA
CN07-054 CN07-054 NA 2007 Male A 359.863985051427 -0.892953844581379 -0.947675592979749 0 0 0 0 1 1.29712462471471 359.863985051427 NA
CN07-055 CN07-055 NA 2007 Male J 338.792688792689 0.0110121458461479 -0.188277395769027 0 0 0 0 1 0.913864365237029 338.792688792689 NA
CN07-057 CN07-057 CN07-046 2007 Female J 279.784933174785 0.297787563499019 0.120804459496224 1 1 0 2 0 -0.159412164674353 279.784933174785 NA
CN07-057 CN07-057 CN07-046 2008 Female A 362.024131764972 -1.98394728130426 -1.42969462748004 0 0 0 0 0 1.33641496451046 362.024131764972 NA
CN07-059 CN07-059 NA 2007 Male A 321.421486078028 -0.861782603532154 -0.926920648637081 0 0 0 0 1 0.59790413298035 321.421486078028 NA
CN07-060 CN07-060 CN06-109 2007 Female J 252.427184466019 -0.861782603532154 -0.926920648637081 0 0 0 0 0.25 -0.657015052512746 252.427184466019 NA
CN07-062 CN07-062 CN06-154 2007 Female J 304.004961899699 0.468190347901449 0.32001399299265 0 0 0 0 0.5 0.281119560554362 304.004961899699 NA
CN07-065 CN07-065 CN06-192 2007 Male J 280 -0.612412675138354 -0.746915150038984 0 0 0 0 0.5 -0.15550037081863 280 NA
CN07-067 CN07-067 CN06-187 2007 Female J 269.285146813237 0.572094484732199 0.447173049713049 0 0 0 0 0.5 -0.350390014160868 269.285146813237 NA
CN07-068 CN07-068 CN06-222 2007 Female J 214.285714285714 -0.612412675138354 -0.746915150038984 0 0 0 0 0 -1.35076021079183 214.285714285714 NA
CN07-069 CN07-069 CN07-F3 2007 Male J 204.545454545455 -0.612412675138354 -0.746915150038984 0 0 0 0 0 -1.5279232305507 204.545454545455 NA
CN07-071 CN07-071 CN06-147 2007 Male J 349.514563106796 -0.612412675138354 -0.746915150038984 0 0 0 0 0.25 1.10888171401583 349.514563106796 NA
CN07-072 CN07-072 CN06-171 2008 Male A 343.609816749543 0.322724556338399 0.149232914102406 0 0 0 0 0.5 1.00148183727155 343.609816749543 NA
CN07-072 CN07-072 CN06-171 2007 Male J 248.278088678433 -0.596827054613741 -0.73484042774617 1 1 1 3 0.5 -0.732481863316502 248.278088678433 NA
CN07-073 CN07-073 CN06-164 2007 Male J 318.681318681319 -0.612412675138354 -0.746915150038984 0 0 0 0 0.5 0.548063949700711 318.681318681319 NA
CN07-075 CN07-075 CN06-104 2007 Male J 265.957446808511 -0.581241434089129 -0.722668719732128 0 0 0 0 0.5 -0.410916673347594 265.957446808511 NA
CN07-077 CN07-077 CN06-110 2007 Male J 294.646842303568 0.073354627944598 -0.123878876874018 0 0 0 0 0 0.11090718725773 294.646842303568 NA
CN07-078 CN07-078 CN06-110 2007 Male J 282.828282828283 -0.581241434089129 -0.722668719732128 0 0 0 0 0 -0.104057479155314 282.828282828283 NA
CN07-079 CN07-079 CN06-184 2007 Male J NA -0.581241434089129 -0.722668719732128 0 0 0 0 0 NA NA NA
CN07-080 CN07-080 CN06-059 2007 Female J 282.36727538912 0.592875312098349 0.473122118237009 1 1 0 2 0.25 -0.112442622080794 282.36727538912 NA
CN07-080 CN07-080 CN06-059 2008 Female A 320.428043659951 -1.73457735291046 -1.36141667973594 0 0 0 0 0.25 0.579834670416062 320.428043659951 NA
CN07-081 CN07-081 CN06-171 2007 Male J 260.416666666667 -0.581241434089129 -0.722668719732128 0 0 0 0 0.5 -0.511696464433832 260.416666666667 NA
CN07-082 CN07-082 CN06-164 2008 Male A 324.809185323017 -0.978674757466748 -1.00275135942177 0 0 0 0 0.5 0.659522102550139 324.809185323017 NA
CN07-082 CN07-082 CN06-164 2007 Male J 240.063213291457 0.642229777092956 0.535442179245158 1 1 1 3 0.5 -0.881900068714449 240.063213291457 NA
CN07-083 CN07-083 CN06-056 2007 Male J 290.322580645161 -0.0201590952030772 -0.219894740889167 0 0 0 0 0.5 0.0322543305516346 290.322580645161 NA
CN07-084 CN07-084 NA 2008 Male A 332.719366657032 -1.81770066237506 -1.38693470061 0 0 0 0 1 0.803398308046174 332.719366657032 NA
CN07-084 CN07-084 NA 2007 Male J 303.881392003497 0.727950689978325 0.645993778229267 1 1 1 3 1 0.278871980248896 303.881392003497 NA
CN07-086 CN07-086 CN06-157 2008 Female A 295.373447182709 -0.261736213334571 -0.451775477128782 0 0 0 0 0 0.124123212085916 295.373447182709 NA
CN07-086 CN07-086 CN06-157 2007 Female J 279.117911791179 0.447409520535299 0.29509943882845 1 1 1 3 0 -0.171544440990854 279.117911791179 NA
CN07-087 CN07-087 CN07-046 2007 Female J 343.137254901961 0.618851346306037 0.505800918195027 0 0 0 0 0 0.992886534253659 343.137254901961 NA
CN07-088 CN07-088 CN06-089 2007 Male J 306.882327399045 0.447409520535299 0.29509943882845 0 0 0 0 0 0.333455203997947 306.882327399045 NA
CN07-089 CN07-089 CN07-004 2007 Female J 204.545454545455 -0.0201590952030772 -0.219894740889167 0 0 0 0 0.5 -1.5279232305507 204.545454545455 NA
CN07-091 CN07-091 CN06-092 2007 Male J 214.285714285714 0.0110121458461479 -0.188277395769027 0 0 0 0 0.5 -1.35076021079183 214.285714285714 NA
CN07-093 CN07-093 CN07-007 2009 Male A 388.572988454283 -0.537601696620213 -0.688071973255881 0 0 0 0 0.25 1.81930512839213 NA 388.572988454283
CN07-093 CN07-093 CN07-007 2008 Male A 356.678601066016 -0.37239411905932 -0.550210649959949 1 1 3 5 0.25 1.23918651413081 356.678601066016 NA
CN07-093 CN07-093 CN07-007 2007 Male J 306.636271529889 0.478580761584524 0.332535927222235 1 1 2 4 0.25 0.328979758581546 306.636271529889 NA
